ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
GS,2025-08-12,2025-08-18,0.0122362338764494,1,0.6892664,1,0.022146722,1,1,long,221.46722301840782,0.0122362338764494,122.362338764494,-10050.303463135868,1,1
HD,2025-08-12,2025-08-18,0.0375008242911336,1,0.64811015,1,0.0114064645,1,1,long,114.06464502215385,0.0375008242911336,375.00824291133597,-9675.295220224532,1,1
INTC,2025-08-12,2025-08-18,0.0391404483823458,1,0.80352753,1,0.021785649,1,1,long,217.8564853966236,0.0391404483823458,391.404483823458,-9283.890736401074,1,1
JNJ,2025-08-12,2025-08-18,0.0137795401990941,1,0.66367054,1,-0.0043931343,0,-1,short,-43.93134266138077,0.0137795401990941,-137.795401990941,-9421.686138392015,1,0
KO,2025-08-12,2025-08-18,-0.0013687409161629,0,0.67272264,1,0.012061203,1,1,long,120.61202898621559,-0.0013687409161629,-13.687409161628999,-9435.373547553643,1,0
LLY,2025-08-12,2025-08-18,-0.002372239206052,0,0.7362915,1,0.026840901,1,1,long,268.40901002287865,-0.002372239206052,-23.72239206052,-9459.095939614162,1,0
LRCX,2025-08-12,2025-08-18,0.0257959513007399,1,0.7751399,1,0.009408241,1,1,long,94.08241137862206,0.0257959513007399,257.959513007399,-9201.136426606763,1,1
MA,2025-08-12,2025-08-18,0.0170513272427192,1,0.61681515,1,0.008368259,1,1,long,83.6825929582119,0.0170513272427192,170.513272427192,-9030.623154179571,1,1
META,2025-08-12,2025-08-18,-0.0168111286837898,1,0.7269877,1,0.0060626697,1,1,long,60.62669679522514,-0.0168111286837898,-168.111286837898,-9198.73444101747,1,0
MRK,2025-08-12,2025-08-18,0.0144665569761879,1,0.71334654,1,0.0065849368,1,1,long,65.84936752915382,0.0144665569761879,144.665569761879,-9054.068871255591,1,1
MS,2025-08-12,2025-08-18,0.0213475058041643,1,0.6133531,1,0.0128278155,1,1,long,128.27815487980843,0.0213475058041643,213.475058041643,-8840.593813213949,1,1
MSFT,2025-08-12,2025-08-18,-0.0217032954336517,1,0.66371745,1,0.021442706,1,1,long,214.42705765366554,-0.0217032954336517,-217.03295433651698,-9057.626767550466,1,0
NFLX,2025-08-12,2025-08-18,-0.0201770259415741,1,0.6728528,1,0.0267755,1,1,long,267.7549980580807,-0.0201770259415741,-201.770259415741,-9259.397026966208,1,0
ORCL,2025-08-12,2025-08-18,-0.0533197963792418,1,0.61816955,1,0.0048744176,1,1,long,48.74417558312416,-0.0533197963792418,-533.197963792418,-9792.594990758625,1,0
PG,2025-08-12,2025-08-18,0.0042855287954857,0,0.69013023,1,-0.0014023054,0,-1,short,-14.023054391145706,0.0042855287954857,-42.855287954857005,-9835.450278713482,1,0
PM,2025-08-12,2025-08-18,0.0061461152157895,0,0.705749,1,-0.0011930447,0,-1,short,-11.930447071790695,0.0061461152157895,-61.461152157895,-9896.911430871378,1,0
UNH,2025-08-12,2025-08-18,-0.0102426565020173,1,0.7744079,1,0.017078565,1,1,long,170.78565433621407,-0.0102426565020173,-102.426565020173,-9999.33799589155,1,0
XOM,2025-08-12,2025-08-18,0.0485631233426384,1,0.6403907,1,0.009189872,1,1,long,91.89872071146965,0.0485631233426384,485.63123342638403,-9513.706762465166,1,1
ABBV,2025-08-19,2025-08-25,0.0247480621110612,1,0.6236293,1,0.0065934807,1,1,long,65.93480706214905,0.0247480621110612,247.480621110612,-9266.226141354555,1,1
AMD,2025-08-19,2025-08-25,-0.0026733631615374,0,0.84375083,1,-0.014811384,0,-1,short,-148.11383560299873,-0.0026733631615374,26.733631615374,-9239.49250973918,1,1
AVGO,2025-08-19,2025-08-25,0.0173216594847879,1,0.7058359,1,-0.0057546813,0,-1,short,-57.546813040971756,0.0173216594847879,-173.216594847879,-9412.70910458706,1,0
BAC,2025-08-19,2025-08-25,0.0226903966581403,1,0.7361498,1,0.01604416,1,1,long,160.44160351157188,0.0226903966581403,226.903966581403,-9185.805138005657,1,1
BRK.B,2025-08-19,2025-08-25,0.0344634454396656,1,0.61004376,1,0.008979434,1,1,long,89.7943414747715,0.0344634454396656,344.634454396656,-8841.170683609002,1,1
CAT,2025-08-19,2025-08-25,-0.0338966923954212,1,0.66705674,1,0.00092249364,1,1,long,9.224936366081238,-0.0338966923954212,-338.966923954212,-9180.137607563214,1,0
COST,2025-08-19,2025-08-25,0.0007616826774068,0,0.67763865,1,0.010057148,1,1,long,100.57147592306137,0.0007616826774068,7.616826774068,-9172.520780789146,1,1
CSCO,2025-08-19,2025-08-25,0.0135232653498135,1,0.632644,1,-0.028334985,0,-1,short,-283.3498455584049,0.0135232653498135,-135.232653498135,-9307.75343428728,1,0
CVX,2025-08-19,2025-08-25,0.0266385504303509,1,0.63530594,1,0.010660397,1,1,long,106.6039688885212,0.0266385504303509,266.38550430350904,-9041.367929983771,1,1
GE,2025-08-19,2025-08-25,0.0366249980405296,1,0.69316846,1,-0.009728549,0,-1,short,-97.28549048304558,0.0366249980405296,-366.249980405296,-9407.617910389068,1,0
GOOG,2025-08-19,2025-08-25,0.0172232089855813,1,0.71531576,1,0.002533434,1,1,long,25.33433958888054,0.0172232089855813,172.232089855813,-9235.385820533254,1,1
GS,2025-08-19,2025-08-25,-0.0017587877885243,0,0.68429846,1,0.017409666,1,1,long,174.09665510058403,-0.0017587877885243,-17.587877885243,-9252.973698418498,1,0
HD,2025-08-19,2025-08-25,-0.0026411498883875,0,0.6523217,1,0.01203282,1,1,long,120.32819911837578,-0.0026411498883875,-26.411498883875,-9279.385197302374,1,0
INTC,2025-08-19,2025-08-25,-0.0101563905571262,1,0.8026359,1,0.015902875,1,1,long,159.02874991297722,-0.0101563905571262,-101.56390557126201,-9380.949102873636,1,0
JNJ,2025-08-19,2025-08-25,0.0090568674939902,0,0.5982971,1,-0.005052084,0,-1,short,-50.52084103226662,0.0090568674939902,-90.568674939902,-9471.517777813538,1,0
KO,2025-08-19,2025-08-25,0.0055787540952251,0,0.6505662,1,0.0053249877,1,1,long,53.24987694621086,0.0055787540952251,55.78754095225101,-9415.730236861287,1,1
LLY,2025-08-19,2025-08-25,0.0610182039235877,1,0.7293586,1,0.0055767726,1,1,long,55.7677261531353,0.0610182039235877,610.182039235877,-8805.54819762541,1,1
LRCX,2025-08-19,2025-08-25,-0.0382698851480478,1,0.74511147,1,0.010238877,1,1,long,102.38876566290855,-0.0382698851480478,-382.69885148047797,-9188.247049105888,1,0
MA,2025-08-19,2025-08-25,0.0014340244843007,0,0.620223,1,0.008705229,1,1,long,87.05228567123413,0.0014340244843007,14.340244843007,-9173.90680426288,1,1
META,2025-08-19,2025-08-25,-0.0204542097188391,1,0.71252334,1,0.012555933,1,1,long,125.55932626128197,-0.0204542097188391,-204.542097188391,-9378.448901451271,1,0
MRK,2025-08-19,2025-08-25,0.0056856856726944,0,0.68318087,1,0.0057671648,1,1,long,57.671647518873215,0.0056856856726944,56.856856726944,-9321.592044724326,1,1
MS,2025-08-19,2025-08-25,0.0118202544462783,1,0.6213126,1,0.030936183,1,1,long,309.3618340790272,0.0118202544462783,118.202544462783,-9203.389500261543,1,1
MSFT,2025-08-19,2025-08-25,0.0053983251294728,0,0.65939695,1,0.025394762,1,1,long,253.94761934876442,0.0053983251294728,53.98325129472801,-9149.406248966814,1,1
NFLX,2025-08-19,2025-08-25,0.0004418906202559,0,0.7181586,1,0.025751589,1,1,long,257.51588866114616,0.0004418906202559,4.418906202559,-9144.987342764254,1,1
ORCL,2025-08-19,2025-08-25,-0.0392534851944584,1,0.661119,1,-3.0191615e-05,0,-1,short,-0.3019161522388458,-0.0392534851944584,392.534851944584,-8752.45249081967,1,1
