ticker,week_start,last_date,future_alpha_5d,label_abs_alpha_gt_1pct,predicted_probability,predicted_label,predicted_alpha_score,predicted_direction,trade_position,trade_side,predicted_edge_dollars,realized_alpha,pnl_dollars,cumulative_pnl_dollars,trade_taken,trade_correct_direction
CVX,2025-11-25,2025-12-01,-0.0300811417589738,1,0.89088655,1,0.0050445664674043655,1,1,long,50.445664674043655,-0.0300811417589738,-300.81141758973797,-8220.10117878441,1,0
GE,2025-11-25,2025-12-01,-0.0093413235303699,0,0.7451904,1,-0.014867506921291351,0,-1,short,-148.6750692129135,-0.0093413235303699,93.413235303699,-8126.6879434807115,1,1
GOOG,2025-11-25,2025-12-01,-0.0064481973146831,0,0.6369783,1,-0.013607658445835114,0,-1,short,-136.07658445835114,-0.0064481973146831,64.481973146831,-8062.205970333881,1,1
GS,2025-11-25,2025-12-01,0.0691785590528792,1,0.81332344,1,-0.03818967193365097,0,-1,short,-381.8967193365097,0.0691785590528792,-691.785590528792,-8753.991560862672,1,0
HD,2025-11-25,2025-12-01,-0.0194047387924455,1,0.8620966,1,-0.005404156632721424,0,-1,short,-54.04156632721424,-0.0194047387924455,194.047387924455,-8559.944172938218,1,1
INTC,2025-11-25,2025-12-01,0.0022751121461637,0,0.9337115,1,-0.009223922155797482,0,-1,short,-92.23922155797482,0.0022751121461637,-22.751121461637002,-8582.695294399855,1,0
JNJ,2025-11-25,2025-12-01,-0.0230893398420298,1,0.8681461,1,-0.01719031296670437,0,-1,short,-171.9031296670437,-0.0230893398420298,230.893398420298,-8351.801895979557,1,1
KO,2025-11-25,2025-12-01,-0.0286005400507639,1,0.85295284,1,-0.013401816599071026,0,-1,short,-134.01816599071026,-0.0286005400507639,286.005400507639,-8065.796495471918,1,1
LLY,2025-11-25,2025-12-01,-0.0619733515421305,1,0.9072238,1,-0.04553964361548424,0,-1,short,-455.3964361548424,-0.0619733515421305,619.733515421305,-7446.062980050613,1,1
LRCX,2025-11-25,2025-12-01,0.0481177740053868,1,0.8903724,1,-0.011282485909759998,0,-1,short,-112.82485909759998,0.0481177740053868,-481.177740053868,-7927.240720104481,1,0
MA,2025-11-25,2025-12-01,-0.0114623484899358,1,0.80971307,1,-0.015241079032421112,0,-1,short,-152.41079032421112,-0.0114623484899358,114.62348489935799,-7812.617235205123,1,1
META,2025-11-25,2025-12-01,0.0354875476359182,1,0.77897406,1,-0.015507109463214874,0,-1,short,-155.07109463214874,0.0354875476359182,-354.875476359182,-8167.492711564305,1,0
MRK,2025-11-25,2025-12-01,-0.0334519708154317,1,0.7927377,1,-0.0226556658744812,0,-1,short,-226.556658744812,-0.0334519708154317,334.519708154317,-7832.9730034099875,1,1
MS,2025-11-25,2025-12-01,0.0446500494779875,1,0.84615916,1,-0.005665835924446583,0,-1,short,-56.65835924446583,0.0446500494779875,-446.500494779875,-8279.473498189862,1,0
MSFT,2025-11-25,2025-12-01,0.003820117947926,0,0.7903129,1,-0.00988384522497654,0,-1,short,-98.8384522497654,0.003820117947926,-38.20117947926,-8317.674677669122,1,0
NFLX,2025-11-25,2025-12-01,-0.1180492159957046,1,0.741846,1,0.01795843429863453,1,1,long,179.5843429863453,-0.1180492159957046,-1180.492159957046,-9498.166837626168,1,0
